evid,station,network,channel,hypo_dist,ptrv,strv,mw_td,fc_td
20201008193814 ,MSNA,KS,HG,28.37,6.25,9.95,2.61,6.83
20201008193814 ,DAG2,KS,HH,26.72,6.08,9.68,2.73,5.76
20201008193814 ,GGDA,KS,HG,25.45,5.73,9.04,2.51,5.16
20201008193814 ,DKJ,KG,EL,24.64,5.66,8.99,2.44,8.5
20201008193814 ,HDB,KG,HH,23.28,5.32,8.31,2.31,7.68
20201008193814 ,DUC,KG,HG,10.03,3.6,5.39,2.16,8.21
20201008193814 ,BOG,KG,HG,11.83,3.82,5.71,2.54,4.5
20201008193814 ,USN2,KS,HG,12.08,3.96,6.01,2.36,14.34
20201008193814 ,MKL,KG,HH,12.22,3.85,5.76,2.46,6.75
20201008193814 ,GCN,KG,HG,12.83,3.99,6.09,2.24,5.08
20201008193814 ,CGU,KG,HG,15.52,4.31,6.6,2.23,6.65
20201008193814 ,SIG,KG,HG,17.38,4.55,7.04,2.5,4.51
20201008193814 ,GSNA,KS,HG,17.54,4.68,7.22,2.59,4.5
20201008193814 ,UNI,KG,HG,21.98,5.22,8.11,2.47,6.45
20201008193814 ,YGBA,KS,HG,22.56,5.37,8.54,2.68,3.43
20201008193814 ,BBK,KG,EL,32.17,6.72,10.71,2.8,3.65
20201008193814 ,CHS,KG,HH,49.43,9.44,15.52,2.39,6.43
20201008193814 ,MIYA,KS,HG,49.08,9.49,15.53,2.8,2.84
20201008193814 ,CGDA,KS,HG,47.31,9.28,15.19,2.65,3.92
20201008193814 ,DES,KG,HH,47.03,9.2,15.15,2.6,5.18
20201008193814 ,MAK,KG,EL,43.63,8.45,13.78,2.24,14.89
20201008193814 ,UNCA,KS,HG,33.29,6.87,10.94,2.49,7.21
20201008193814 ,HCH,KG,HH,39.8,8.19,13.39,2.33,8.4
20201008193814 ,GIGA,KS,HG,36.87,7.49,12.12,2.5,5.68
20201008193814 ,CGD,KG,EL,35.06,7.28,11.64,2.52,14.63
20201008193814 ,POSB,KG,HH,34.62,7.2,11.48,2.42,6.87
20201008193814 ,YSB,KG,HH,33.81,6.96,11.15,2.42,5.96
20201008193814 ,YOCB,KS,HH,33.55,7.11,11.33,2.42,6.17
20201008193814 ,DAGA,KS,HG,49.89,9.64,15.81,2.48,4.97
20201008193814 ,HMGA,KS,HG,51.87,9.9,16.33,2.5,3.63
20201024060901 ,BOSB,KS,HH,95.57,17.19,28.76,2.48,6.08
20201024060901 ,JAHA,KS,HG,97.81,17.81,29.57,3.1,1.95
20201024060901 ,YESA,KS,HG,94.23,17.1,28.48,2.75,3.39
20201024060901 ,WAN2,KS,HG,86.78,16.27,26.57,2.79,13.7
20201024060901 ,GMDB,KS,HH,21.78,6.02,9.24,2.53,4.6
20201024060901 ,CHDA,KS,HG,40,8.77,14.05,2.55,6.07
20201024060901 ,YSDA,KS,HG,50.35,10.06,16.38,2.7,4.63
20201024060901 ,CSDB,KS,HG,59.13,11.47,19.04,2.8,2.99
20201024060901 ,UDO,KS,HH,65.22,12.18,20.13,2.65,4.81
20201024060901 ,YNDB,KS,HH,65.24,12.45,20.35,2.32,7.86
20201024060901 ,KKDA,KS,HG,66.43,12.78,20.95,2.65,4.49
20201024060901 ,NLDA,KS,HG,67.6,13.03,21.4,2.8,3.06
20201024060901 ,KH2B,KS,HH,78.69,14.68,24.26,2.71,3.72
20201024060901 ,BGD,KG,HH,86.75,15.77,26.26,2.65,10.27
20201025101049 ,BGD,KG,HH,89.45,16.16,26.82,2.67,13.08
20201025101049 ,GGDB,KS,HH,52.58,10.05,16.39,2.67,32.37
20201025101049 ,JODB,KS,HH,60.05,11.5,18.9,2.53,13.7
20201025101049 ,MJDB,KS,HH,40.23,8.3,13.33,2.5,5.68
20201025101049 ,HALB,KS,HH,79.79,14.6,23.97,2.2,10.94
20201025101049 ,GOS2,KS,EL,82.07,15.21,25.37,2.95,4.62
20201025101049 ,HEDA,KS,HG,87.65,16.04,26.93,2.82,5.65
20201025101049 ,JJU2,KS,HH,98.09,17.49,29.3,3.1,4.81
20201025101049 ,HUK2,KS,EL,90.86,16.52,27.5,3.04,3.39
20201025101049 ,HTDA,KS,HG,65.11,12.27,20.17,2.65,6.05
20201025101049 ,JDO2,KS,EL,90.22,16.31,27.32,3.59,28.12
20201103222348 ,YOCB,KS,HG,77.24,13.4,23.09,2.95,1.65
20201103222348 ,CHS,KG,HH,74.22,12.88,22.09,2.77,3.34
20201103222348 ,MAK,KG,EL,75.52,13.09,22.4,2.75,4.13
20201103222348 ,PKNU,KG,HG,77.58,13.39,22.98,2.65,2.72
20201103222348 ,ADO2,KS,EL,99.35,16.68,28.75,2.64,7.57
20201103222348 ,CSOA,KS,HG,88.56,15.14,25.81,2.5,4.72
20201103222348 ,CGD,KG,EL,88.82,15.14,26.07,2.58,5.18
20201103222348 ,BUS3,KS,HH,89.02,15.15,25.85,2.65,4.36
20201103222348 ,SKBA,KS,HG,94.37,15.63,27.31,2.65,3.46
20201103222348 ,DAG2,KS,HH,80.73,13.88,24.03,2.54,4.14
20201103222348 ,UNCA,KS,HG,64,11.32,19.32,2.75,2.86
20201103222348 ,POSB,KG,HH,48.54,8.91,15.31,2.39,5.61
20201103222348 ,HMGA,KS,HG,34.88,6.87,11.73,2.77,2.55
20201103222348 ,HDB,KG,HH,37.34,7.31,12.57,2.35,3.48
20201103222348 ,SIG,KG,HG,42.82,6.72,14.11,2.35,4.51
20201103222348 ,BBK,KG,EL,42.92,8.07,13.84,2.71,3.18
20201103222348 ,CGU,KG,HG,47.19,8.83,15.26,2.35,4.64
20201103222348 ,JKJA,KS,HG,69.16,12.09,20.81,2.79,3.13
20201103222348 ,JEJB,KS,HH,38.68,7.54,13.01,2.79,4.7
20201103222348 ,MKL,KG,HH,50.77,9.34,16.07,2.3,5.86
20201103222348 ,DKJ,KG,EL,62.76,11.21,19.24,2.8,2.81
20201103222348 ,USN2,KS,EL,61.87,11.06,18.98,2.47,8.02
20201103222348 ,GIGA,KS,HG,59.55,10.56,18.21,2.71,2.95
20201103222348 ,HAK,KG,HG,28.99,6.28,10.83,2.7,4.76
20201103222348 ,DUC,KG,HG,56.34,10.17,17.43,2.35,4.13
20201103222348 ,PHA2,KS,EL,55.52,9.94,17.18,2.8,4.67
20201103222348 ,HCH,KG,HH,51.96,9.7,16.82,2.83,3.97
20201103222348 ,DES,KG,HH,56.36,10.18,17.62,2.8,5.32
20201103222348 ,BOG,KG,HG,54.7,9.88,16.93,2.35,3.99
20201104075030 ,MAK,KG,EL,76.93,13.76,23.05,2.69,5.42
20201104075030 ,MSNA,KS,HG,81.27,14.51,24.47,2.8,3.54
20201104075030 ,YOCB,KS,HH,77.88,14.04,23.71,1.75,16.14
20201104075030 ,DAG2,KS,HH,81.72,14.54,24.71,2.49,5.74
20201104075030 ,SKBA,KS,HG,93.99,16.42,28,2.65,3.99
20201104075030 ,CSOA,KS,HG,88.42,15.64,26.47,2.5,4.64
20201104075030 ,CGD,KG,EL,89.99,15.79,26.7,2.54,7.36
20201104075030 ,BUS3,KS,HH,90.44,15.76,26.49,2.55,6.87
20201104075030 ,ADO2,KS,EL,99.32,17.35,29.42,2.62,8.21
20201104075030 ,CHS,KG,HH,74.41,13.63,22.77,2.71,4.82
20201104075030 ,PKNU,KG,HG,79,14.02,23.61,2.65,2.96
20201104075030 ,JKJA,KS,HG,69.1,12.67,21.47,2.8,3.34
20201104075030 ,GGDA,KS,HG,50.98,9.87,16.56,2.48,5.19
20201104075030 ,POSB,KG,HH,48.85,9.55,15.97,2.2,9.81
20201104075030 ,POHB,KG,EL,48.46,9.82,16.59,2.91,4.59
20201104075030 ,CGU,KG,HG,48.11,9.48,15.93,2.35,5.19
20201104075030 ,JEJB,KS,HH,40.01,8.16,13.66,2.74,6.63
20201104075030 ,HDB,KG,HH,38.5,7.95,13.2,2.31,4.5
20201104075030 ,HMGA,KS,HG,34.53,7.53,12.37,2.65,3.29
20201104075030 ,SIG,KG,HG,43.87,8.77,14.87,2.31,5.63
20201104075030 ,MKL,KG,HH,51.88,10,16.71,2.29,9.1
20201104075030 ,BBK,KG,EL,44.3,8.73,14.48,2.05,11.56
20201104075030 ,HCH,KG,HH,52.13,10.36,17.46,2.81,4.49
20201104075030 ,GGGA,KS,HG,69.06,12.44,21.05,2.63,3.48
20201104075030 ,UNCA,KS,HG,65.38,11.79,19.95,2.69,4.14
20201104075030 ,DKJ,KG,EL,63.41,11.86,19.89,2.63,4.27
20201104075030 ,USN2,KS,EL,63,11.7,19.63,2.39,11.3
20201104075030 ,UNI,KG,HG,63,11.6,19.43,2.57,4.66
20201104075030 ,GCN,KG,HG,59.96,11.27,19,2.5,3.5
20201104075030 ,DUC,KG,HG,57.4,10.79,18.12,2.5,5.05
20201104075030 ,DES,KG,HH,56.36,10.33,18.29,2.65,8.35
20201104075030 ,BOG,KG,HG,55.84,10.52,17.57,2.34,5.32
20201104075030 ,PHA2,KS,EL,55.33,10.61,17.84,2.8,5.47
20201106092723 ,WICA,KS,HG,83.91,14.89,24.87,2.5,5.58
20201106092723 ,YOW2,KS,HG,88.6,15.64,26.06,2.35,12.67
20201106092723 ,YEYB,KS,HH,88.19,15.37,26.27,2.39,6.87
20201106092723 ,CSOA,KS,HG,85.51,15.08,25.16,2.47,4.78
20201106092723 ,DGHA,KS,HG,84.13,14.9,24.82,2.6,6.41
20201106092723 ,YOCB,KS,HH,89.14,15.68,26.33,2.5,4.62
20201106092723 ,BKWA,KS,HG,83.63,14.64,24.42,2.65,4.93
20201106092723 ,DAGA,KS,HG,77.26,13.74,22.97,2.64,4.36
20201106092723 ,JECB,KS,HH,81.73,14.29,23.81,2.35,8.02
20201106092723 ,AGSA,KS,HG,79.81,14.11,23.36,2.44,6.87
20201106092723 ,YALB,KS,HH,78.69,14,23.29,2.43,6.87
20201106092723 ,EMSB,KS,HH,76.61,13.54,22.49,2.36,9.98
20201106092723 ,JNUA,KS,HG,89.51,15.68,26.11,2.65,5.58
20201106092723 ,BLGA,KS,HG,82.42,14.63,24.27,2.39,9.16
20201106092723 ,KOJ2,KS,EL,89.9,15.82,26.37,2.51,8.02
20201106092723 ,YSUM,KG,HG,97.45,17.03,28.27,2.65,4.26
20201106092723 ,JKJA,KS,HG,99.25,17.26,29.09,2.8,3.44
20201106092723 ,BOGA,KS,HG,97.63,17.11,28.51,2.59,4.35
20201106092723 ,HCNA,KS,HG,96.52,16.95,28.55,2.5,5.47
20201106092723 ,SLSA,KS,HG,96.36,16.88,28.01,2.05,13.78
20201106092723 ,BURB,KS,HH,96.1,16.76,27.84,2.48,4.97
20201106092723 ,JCUA,KS,HG,95.04,16.52,27.71,2.35,7.7
20201106092723 ,JEO2,KS,HH,94.28,16.62,27.76,2.5,11.49
20201106092723 ,SKBA,KS,HG,94.2,16.4,27.94,2.65,3.34
20201106092723 ,KCH2,KS,EL,93.25,16.46,27.58,2.7,10.97
20201106092723 ,NOSA,KS,HG,92.87,16.38,27.21,2.37,10.39
20201106092723 ,GKP2,KG,HH,73.79,13.24,22.03,2.6,3.91
20201106092723 ,CEA2,KS,EL,90.74,15.85,26.63,2.39,13.89
20201106092723 ,CHYB,KS,HH,90.24,15.58,25.95,2.28,6.75
20201106092723 ,CHS,KG,HH,90.08,15.77,26.45,2.55,5.96
20201106092723 ,EUSB,KS,HH,50.81,9.37,15.37,2.22,10.27
20201106092723 ,YDGA,KS,HG,49.68,9.22,15.17,2.3,10.48
20201106092723 ,CIGB,KS,HH,49.44,9.34,15.28,2.65,10.76
20201106092723 ,CGAA,KS,HG,49.15,9.01,14.76,2.39,6.95
20201106092723 ,DGLA,KS,HG,42.87,7.99,12.99,2.56,5.27
20201106092723 ,GICA,KS,HG,40.11,7.64,12.58,2.5,4.33
20201106092723 ,YCHB,KS,HH,35.56,6.68,10.81,2.52,2.99
20201106092723 ,OKCB,KS,HH,33.91,6.55,10.52,2.46,4.5
20201106092723 ,SAJB,KS,HH,10.42,2.42,3.46,2.2,6.26
20201106092723 ,HWSA,KS,HG,20.25,4.22,6.53,2.53,5.58
20201106092723 ,MGB,KG,HH,26.25,5.09,8.07,2.59,7.91
20201106092723 ,GUMA,KS,HG,27.42,5.49,8.84,2.31,5.38
20201106092723 ,MGY2,KS,EL,27.7,5.38,8.57,2.5,6.69
20201106092723 ,DNBA,KS,HG,28.08,5.66,9.01,2.34,4.51
20201106092723 ,CPR2,KS,EL,29.42,5.85,9.42,2.53,8.23
20201106092723 ,GUWB,KS,HH,50.15,9.34,15.33,2.65,3.11
20201106092723 ,HONA,KS,HG,51.3,9.47,15.37,2.45,7.91
20201106092723 ,ADO2,KS,EL,73.25,13.04,21.64,2.37,21.15
20201106092723 ,YEAB,KS,HH,72.35,12.74,21.73,2.2,7.34
20201106092723 ,TJN,KG,HH,70.58,12.72,20.86,2.36,16.51
20201106092723 ,TEJ2,KS,HG,69.96,12.67,20.75,2.48,13.27
20201106092723 ,KMSB,KS,HH,69.96,12.6,20.8,2.26,13.89
20201106092723 ,DUSB,KS,HH,68.73,12.43,20.47,2.38,6.99
20201106092723 ,YGAA,KS,HG,67.89,12.32,20.51,2.3,5.93
20201106092723 ,HKU,KG,HH,73.33,13.13,21.73,2.8,4.33
20201106092723 ,DNYA,KS,HG,65.59,11.8,19.42,2.65,4.56
20201106092723 ,LIWA,KS,HG,52.34,9.66,15.88,2.31,9.1
20201106092723 ,DKSA,KS,HG,53.59,9.68,15.9,2.46,6.71
20201106092723 ,KMC,KG,EL,53.46,9.8,16.17,2.51,8.11
20201106092723 ,YOJB,KS,HH,60.33,10.71,17.67,2.39,6.77
20201106092723 ,PGEA,KS,HG,62.04,11.11,18.19,2.35,8.5
20201106092723 ,JGNA,KS,HG,62.89,11.34,19,2.32,11.07
20201106092723 ,ADOA,KS,HG,53.64,9.72,15.93,2.5,3.66
20201106092723 ,CHJ3,KS,HH,52.3,9.53,15.45,2.4,16
20201108062609 ,DGHA,KS,HG,87.07,15.19,25.06,2.93,7.21
20201108062609 ,CHYB,KS,HH,86.4,14.81,24.77,2.9,6.83
20201108062609 ,WICA,KS,HG,84.82,14.8,24.67,3.04,5.18
20201108062609 ,AGSA,KS,HG,84.71,14.88,24.82,2.97,5.84
20201108062609 ,JECB,KS,HH,83.82,14.61,24.38,2.84,6.58
20201108062609 ,EMSB,KS,HH,82.78,14.56,24.25,3.05,6.52
20201108062609 ,YEYB,KS,HH,81.94,14.26,23.91,2.92,6.97
20201108062609 ,YOCB,KS,HH,82.04,14.27,24.02,2.93,7.17
20201108062609 ,BKWA,KS,HG,87.23,15.09,25.54,2.95,6.73
20201108062609 ,HKU,KG,HH,80.78,14.24,23.8,3.14,5.49
20201108062609 ,CSOA,KS,HG,78.31,13.72,22.83,2.93,6.05
20201108062609 ,TJN,KG,HH,77.54,13.61,22.76,2.79,15.5
20201108062609 ,CHS,KG,HH,82.62,14.36,24.06,3.05,8.95
20201108062609 ,SKBA,KS,HG,87.42,15.12,25.53,3.06,5.18
20201108062609 ,YOW2,KS,EL,88.72,15.39,25.88,2.88,10.13
20201108062609 ,TEJ2,KS,HG,76.9,13.63,22.6,2.98,12.07
20201108062609 ,SUBA,KS,HG,99.17,17.07,28.64,2.9,6.87
20201108062609 ,JEO2,KS,HH,99.01,17.17,28.78,3.14,5.96
20201108062609 ,CEA2,KS,EL,98.06,17.05,28.72,3.02,9.1
20201108062609 ,SND,KG,HH,97.97,16.93,28.28,2.92,6.97
20201108062609 ,KOJ2,KS,EL,97.16,16.89,28.22,2.99,9.1
20201108062609 ,BLGA,KS,HG,88.25,15.41,25.55,2.92,8.84
20201108062609 ,JNUA,KS,HG,96.97,16.8,28.17,3.08,7.42
20201108062609 ,DKJ,KG,EL,95.59,16.52,27.84,3.19,7.55
20201108062609 ,HCNA,KS,HG,94.38,16.32,27.49,3.06,4.5
20201108062609 ,DAG2,KS,HH,94.26,16.28,27.82,3.23,5.6
20201108062609 ,KCH2,KS,EL,92.94,16.25,26.99,3.08,11.26
20201108062609 ,CGDA,KS,HG,92.86,15.96,27.01,3.04,3.91
20201108062609 ,JKJA,KS,HG,91.82,15.85,26.77,3.09,6.5
20201108062609 ,GIGA,KS,HG,96.36,16.49,28.02,3.22,3.3
20201108062609 ,JCUA,KS,HG,96.65,16.71,28.03,2.35,10.27
20201108062609 ,KMSB,KS,HH,75.12,13.21,22.15,2.82,8.47
20201108062609 ,DGLA,KS,HG,43.64,8.02,13.24,3.1,3.9
20201108062609 ,EUSB,KS,HH,43.55,7.99,13.09,2.86,6.87
20201108062609 ,GUWB,KS,HH,43.18,7.97,13.07,3.12,4
20201108062609 ,BON2,KS,EL,42.01,7.8,12.75,3.09,13.04
20201108062609 ,OKCB,KS,HH,40.13,7.45,12.12,3.05,3.91
20201108062609 ,GICA,KS,HG,39.29,7.24,11.91,2.92,4.92
20201108062609 ,CIGB,KS,HH,44.69,8.13,13.49,2.92,14.18
20201108062609 ,MGY2,KS,EL,32.17,6.04,9.86,2.91,7.29
20201108062609 ,YALB,KS,HH,76.38,13.34,22.29,2.97,7.01
20201108062609 ,MGB,KG,HH,27.44,5.19,8.32,3.04,5.18
20201108062609 ,HWSA,KS,HG,26.91,5.22,8.33,3.07,5.12
20201108062609 ,GUMA,KS,HG,22.76,4.42,7.1,2.98,4.23
20201108062609 ,DNBA,KS,HG,21.31,4.28,6.75,3.03,4.5
20201108062609 ,SAJB,KS,HH,11.47,2.33,3.4,3.13,3.95
20201108062609 ,CPR2,KS,EL,32.19,6.07,9.77,2.85,13.89
20201108062609 ,ADOA,KS,HG,47.79,8.52,14.1,3,4.74
20201108062609 ,KMC,KG,EL,54.3,9.69,16.05,2.95,9.67
20201108062609 ,YDGA,KS,HG,52.96,9.52,15.8,2.92,5.79
20201108062609 ,BUSA,KS,HG,75.12,13.07,21.78,2.83,7.88
20201108062609 ,CEJA,KS,HG,74.99,13.18,22.11,2.95,8.77
20201108062609 ,DAGA,KS,HG,71.35,12.55,20.98,3.06,4.1
20201108062609 ,DUSB,KS,HH,70.65,12.47,20.63,3.01,3.91
20201108062609 ,GKP2,KG,HH,68.06,12.02,20.06,2.96,5.22
20201108062609 ,YEAB,KS,HH,66.69,11.67,19.49,2.63,11.26
20201108062609 ,JNPA,KS,HG,73.47,12.95,21.68,2.98,7.36
20201108062609 ,DNYA,KS,HG,66.01,11.6,19.39,3.19,3.86
20201108062609 ,ADO2,KS,EL,66.13,11.69,19.37,2.85,32.37
20201108062609 ,CGAA,KS,HG,56.03,10.08,16.74,3.05,6.87
20201108062609 ,CHJ3,KS,HH,56.75,10.2,16.73,2.79,12.31
20201108062609 ,PGEA,KS,HG,57.96,10.27,16.89,2.97,5.68
20201108062609 ,DKSA,KS,HG,56.16,10.02,16.54,2.83,7.27
20201108062609 ,YOJB,KS,HH,58.58,10.34,17.12,2.84,5.96
20201108062609 ,SNNA,KS,HG,60.36,10.65,17.82,2.86,10.48
20201108062609 ,JGNA,KS,HG,62.11,11.1,18.34,2.92,9.1
20201108062609 ,YGAA,KS,HG,63.95,11.42,19.06,2.97,4.76
20201108062609 ,HONA,KS,HG,58.46,10.53,17.28,2.95,8.52
20201114150029 ,BSAA,KS,HG,78.22,13.91,23.46,2.6,5.18
20201114150029 ,CLSA,KS,HG,77.11,13.68,23.07,2.53,5.39
20201114150029 ,ADO2,KS,EL,75.96,13.44,22.65,2.62,12.07
20201114150029 ,YGAA,KS,HG,74.99,13.44,22.58,2.35,7.4
20201114150029 ,GUWB,KS,HH,71.35,12.84,21.39,2.47,4.35
20201114150029 ,PKNU,KG,HG,54.33,9.92,16.53,2.1,9.42
20201114150029 ,CSOA,KS,HG,70.89,12.62,21.26,2.49,4.51
20201114150029 ,BUS3,KS,HH,57.94,10.55,17.55,2.3,15.1
20201114150029 ,CHRB,KS,HH,69.07,12.3,20.81,2.19,26.55
20201114150029 ,JUCA,KS,HG,66.49,12.04,20.1,2.45,7.46
20201114150029 ,GKP2,KG,HH,54.72,10.29,16.98,2.31,7.91
20201114150029 ,HCNA,KS,HG,94.5,16.51,27.98,2.47,5.53
20201114150029 ,DNBA,KS,HG,97.87,16.96,28.78,2.76,2.56
20201114150029 ,YEYB,KS,HH,96.87,16.76,28.84,2.6,3.39
20201114150029 ,GUMA,KS,HG,96.49,16.87,28.62,2.85,3.91
20201114150029 ,EURB,KS,HH,94.85,16.49,28.16,2.35,7.09
20201114150029 ,GDDB,KS,HH,91.51,15.8,26.67,2.47,6.05
20201114150029 ,EUSB,KS,HG,80.28,14.16,23.79,2.5,5.91
20201114150029 ,YODB,KS,HH,88.81,15.54,26.14,2.76,4.47
20201114150029 ,CGWB,KS,HH,86.13,15.09,25.38,2.26,16.09
20201114150029 ,SKBA,KS,HG,85.05,14.91,25.42,2.65,4.08
20201114150029 ,JNHA,KS,HG,82.25,14.45,24.31,2.7,4.93
20201114150029 ,YALB,KS,HH,89.87,15.6,26.43,2.5,5.88
20201114150029 ,SNNA,KS,HG,54.12,10.19,16.76,2.65,6.77
20201114150029 ,MSNA,KS,HG,29.7,6.37,10.29,2.63,8.35
20201114150029 ,JEJB,KS,HH,28.99,6.05,9.71,2.74,7.55
20201114150029 ,DAG2,KS,HH,27.49,6.09,9.83,2.5,7.4
20201114150029 ,GGDA,KS,HG,24.23,5.4,8.56,2.53,4.88
20201114150029 ,DKJ,KG,EL,23.89,5.38,8.66,2.48,11.01
20201114150029 ,UNI,KG,HG,22.94,5.22,8.26,2.59,5.96
20201114150029 ,DUC,KG,HG,10.15,3.52,5.35,2.2,6.58
20201114150029 ,BBK,KG,EL,32.18,6.56,10.55,2.76,5.18
20201114150029 ,BOG,KG,HG,12.17,3.74,5.69,2.57,3.68
20201114150029 ,GCN,KG,HG,12.48,3.84,5.93,2.32,9.5
20201114150029 ,USN2,KS,EL,12.93,3.96,6.13,2.39,14.3
20201114150029 ,CGU,KG,HG,14.47,4.02,6.15,2.35,4.49
20201114150029 ,SIG,KG,HG,16.54,4.25,6.62,2.52,6.65
20201114150029 ,GSNA,KS,HG,18.27,4.69,7.36,2.46,9.9
20201114150029 ,YGBA,KS,HG,21.54,5.03,8.04,2.76,3.09
20201114150029 ,MLGA,KS,HG,53.42,9.94,16.33,2.63,7.55
20201114150029 ,MKL,KG,HH,12.02,3.68,5.61,2.16,15.1
20201114150029 ,HDB,KG,HH,22.6,5.02,7.89,2.39,9.1
20201114150029 ,YOCB,KS,HH,33.28,6.94,11.21,2.38,10.21
20201114150029 ,MAK,KG,EL,44.7,8.46,13.97,2.35,18.69
20201114150029 ,POHB,KG,EL,39.85,8.09,13.5,2.9,3.91
20201114150029 ,HCH,KG,HH,38.51,7.82,12.95,2.6,5.83
20201114150029 ,CHS,KG,HH,48.5,9.12,15.09,2.37,9.13
20201114150029 ,DAGA,KS,HG,50.44,9.62,15.86,2.6,7.42
20201114150029 ,MIYA,KS,HG,50.44,9.59,15.87,2.8,3.7
20201114150029 ,HMGA,KS,HG,50.48,9.47,15.67,2.63,3.52
20201114150029 ,DES,KG,HH,45.75,8.83,14.6,2.52,7.88
20201114150029 ,CGDA,KS,HG,48.41,9.35,15.5,2.48,5.63
20201114150029 ,CGD,KG,EL,36.34,7.39,11.96,2.5,21.03
20201114150029 ,POSB,KG,HH,33.32,6.82,10.96,2.3,10.3
20201114150029 ,UNCA,KS,HG,34.17,6.84,11.05,2.53,7.11
20201114150029 ,PHA2,KS,EL,51.99,9.78,16.24,2.59,6.56
20201114150029 ,YSB,KG,HH,35.06,7.04,11.38,2.61,5.18
20201114150029 ,HAK,KG,HG,35.96,7.25,11.6,2.75,3.91
20201114150029 ,GIGA,KS,HG,35.75,7.15,11.61,2.56,6.32
20201119141728 ,GODA,KS,HG,84.66,15.04,25.58,3.55,1.73
20201119141728 ,DACB,KS,HH,61.73,11.46,18.83,3.1,3.5
20201119141728 ,YPD,KG,HG,47.62,9.63,15.23,3.22,5.66
20201119141728 ,YPDB,KS,HG,52.89,10.54,17.4,3.2,3.39
20201215081531 ,GODA,KS,HG,99.85,17.68,29.66,2.8,2.82
20201215081531 ,BAR2,KS,HH,51.53,9.82,16.16,2.91,1.93
20201215081531 ,YPD,KG,EL,47.92,9.22,14.73,2.61,7.91
20201215081531 ,DACB,KS,HH,44.49,8.36,13.8,2.65,3.42
20201218081723 ,YAYA,KS,HG,83.45,14.43,24.45,3.05,3.22
20201218081723 ,SKC2,KS,EL,99.53,16.64,29.1,2.94,4.64
20201218081723 ,SUBA,KS,HG,98.28,17.03,29.06,3.08,1.97
20201218081723 ,IJAA,KS,HG,94.1,16.33,27.72,3.05,3.46
20201218081723 ,PYCB,KS,HH,88.17,15.1,26.51,3.04,3.39
20201218081723 ,CHYB,KS,HG,87.8,15.47,26.18,3,3.21
20201218081723 ,PYCA,KS,HG,84.51,15,25.39,3,4.9
20201218081723 ,NAMB,KS,HH,83.84,14.62,25,3.12,3.92
20201218081723 ,GGSA,KS,HG,83.03,14.56,24.81,2.97,3.57
20201218081723 ,KNUD,KG,HH,53.02,9.72,16.55,3,5.27
20201218081723 ,GLCA,KS,HG,76.14,13.36,22.73,3.23,2.97
20201218081723 ,SNDA,KS,HG,78.5,13.8,23.67,3.06,3.46
20201218081723 ,TOHA,KS,HG,26.24,5.1,8.92,2.95,2.82
20201218081723 ,OKEB,KS,HH,31.9,6.03,10.36,2.8,2.84
20201218081723 ,SNGB,KS,HH,41.69,7.74,13.17,2.86,3.39
20201218081723 ,KAWA,KS,HG,45.15,8.08,13.95,2.9,2.72
20201218081723 ,IMWB,KS,HH,47.94,8.66,14.69,2.8,2.97
20201218081723 ,LMGA,KS,HG,45.53,8.44,14.5,3.1,2.51
20201218081723 ,JSB,KG,HH,68.54,12.22,20.84,2.88,4.3
20201218081723 ,GAGA,KS,HG,61.06,10.93,18.61,2.95,2.81
20201218081723 ,GWLA,KS,HG,66.61,11.89,20.43,2.95,3.85
20201218081723 ,YAYB,KS,HH,66.72,11.87,20.08,2.86,3.19
20201218081723 ,JMJ2,KS,EL,56.33,9.98,17.11,3.84,4.75
20201218081723 ,TBA2,KS,EL,70.71,12.35,21.11,3.04,4.81
20201223122820 ,GMHB,KS,HH,84.35,14.39,24.26,2.97,9.18
20201223122820 ,NJDA,KS,HG,80.83,14.17,23.49,2.65,4.93
20201223122820 ,HAWB,KS,HH,72.46,12.5,21.11,2.45,5.96
20201223122820 ,DEI2,KS,HH,76.98,13.45,22.91,2.8,4.62
20201223122820 ,MOGA,KS,HG,75.92,13.12,21.73,2.75,4.37
20201223122820 ,YAPA,KS,HG,73.28,12.66,21.15,2.78,4.78
20201223122820 ,YIN,KG,EL,87.7,15.07,24.98,2.5,8.82
20201223122820 ,ICN2,KS,EL,78.5,13.6,22.47,2.75,7.91
20201223122820 ,HWCB,KS,HH,99.53,17,28.7,2.71,21.21
20201223122820 ,PTKA,KS,HG,89.49,15.41,25.72,2.77,3.58
20201223122820 ,KNUC,KG,HH,91.13,15.57,25.82,2.75,3.91
20201223122820 ,DGJA,KS,HG,94.36,16.27,27.57,2.8,2.81
20201223122820 ,BOGA,KS,HG,96.16,16.5,27.8,2.65,3.44
20201223122820 ,CHC2,KS,HH,96.24,16.4,27.14,2.83,6.65
20201223122820 ,SLSA,KS,HG,96.67,16.57,27.65,2.5,7.79
20201223122820 ,YAGA,KS,HG,98.05,16.79,28.11,2.8,4.59
20201223122820 ,CGUB,KS,HH,89.44,15.33,25.54,2.9,2.95
20201223122820 ,GAPB,KS,HH,70.2,11.92,19.78,2.59,5.96
20201223122820 ,YINB,KS,HH,67.99,11.89,19.53,2.45,5.96
20201223122820 ,CHNB,KG,HH,69.54,12.01,19.84,2.64,22.53
20201223122820 ,UJBA,KS,HG,34.76,6.23,10.17,2.59,4.86
