evid,station,network,channel,epi_dist,hypo_dist,ptrv,strv,mw_td,fc_td
20171115055005,DKJ,KG,EL,28.308207,30.02256748752972,5.588394,9.198394,2.6354919907587995,6.652584822672813
20171115055005,YOCB,KS,HH,39.288948,40.54160134465887,7.388402,12.378402,2.559134917317179,8.043703617436238
20171115055005,CSO,KS,HG,41.05143,42.25186249621331,7.692598,13.162598,2.403366487496269,37.27593720314938
20171115055005,HDB,KG,HH,41.14478,42.34256553227166,7.668394,12.798394,2.690469083636767,7.189958174618734
20171115055005,MKL,KG,HH,42.43328,43.595680195890765,7.828394,13.178394,2.360606526368961,5.439097748722155
20171115055005,YODB,KS,HH,48.274452,49.29931780587496,8.938402,14.998402,2.892051757522648,1.4563484775012436
20171115055005,ADO2,KS,EL,50.646137,51.623940348298,9.308402,15.688402,2.696577649512097,18.420699693267164
20171115055005,JEJB,KS,HG,51.789513,52.746124207338426,9.448402,15.878402,2.8859431916473177,1.6386792742133296
20171115055005,DAG2,KS,HH,55.66435,56.55545690132662,10.108402,16.828402,2.7607175912030595,4.498432668969446
20171115055005,BBK,KG,EL,58.123287,58.97725421755009,10.428394,17.588394,2.8218032499563552,3.492263772284982
20171115055005,YEYB,KS,HH,63.17553,63.96207880514736,11.358402,19.248402,2.846237513457675,2.559547922699536
20171115055005,EUSB,KS,HH,66.79893,67.54329492542611,11.938402,20.108402,2.7973689864550373,3.1942814383370344
20171115055005,ULJ2,KS,HH,66.943115,67.6858971816346,12.078402,20.168402,2.49804925856388,4.8061713507453785
20171115055005,GUWB,KS,HH,69.646675,70.36092206515524,12.308402,20.858402,2.708794781262755,2.981162658071857
20171115055005,GKP1,KG,HH,71.80921,72.50215782596692,12.64839,21.29839,2.73017476182641,7.906043210907698
20171115055005,CGD,KG,EL,72.08767,72.77796421697519,12.678394,21.108395,2.702686215387425,4.603170481286399
20171115055005,ADOA,KS,HG,79.05462,79.68458294562483,13.948402,23.628403,2.7729347229537176,3.442386594402016
20171115055005,CIGB,KS,HG,88.416855,88.98056092794143,15.468402,25.948402,2.953137416275945,2.104741029543598
20171115055255,PHA2,KS,EL,9.387347,13.715767855087362,3.128402,4.728402,2.3850407898702795,9.923572683983798
20171115055255,HAK,KG,EL,24.592701,26.54808732134966,5.298394,8.498394,2.553026351441849,5.45476874244472
20171115055255,CHS,KG,HH,24.856956,26.793064131314665,5.418394,8.738394,2.168186701296076,6.787920955087922
20171115055255,DKJ,KG,EL,28.289669,30.005089138600663,5.998394,9.698394,2.323955131116984,8.020594878120825
20171115055255,YOCB,KS,HH,38.85052,40.11686663713486,7.688402,12.658402,2.143752437794756,15.998587196060573
20171115055255,HDB,KG,HH,42.339108,43.50402309021078,8.188394,13.498394,2.210946662423384,12.102696217067011
20171115055255,ADO2,KS,EL,49.230526,50.23589043032916,9.668402,15.898402,2.162078135420746,28.11768697974231
20171115055255,USN2,KS,HG,49.64479,50.64193162414078,9.448402,15.608402,2.1926209647973938,10.33143782283678
20171115055255,DAG2,KS,HH,55.73722,56.627182328919794,10.428402,17.298403,2.455289297436572,4.833906091315302
20171115055255,YEYB,KS,HH,61.80599,62.60974517752289,11.298402,19.408401,2.180403833046734,4.723918257710568
20171115055255,EUSB,KS,HH,65.51288,66.27169258897463,12.348402,19.918402,2.241489491800033,4.498432668969446
20171115055255,CGD,KG,EL,72.3647,73.0523774563472,13.128394,21.708393,2.455289297436572,4.498432668969446
20171115055632,PHA2,KS,EL,10.477273,14.483550989028329,2.738402,4.358402,3.276891407668421,3.573574774240397
20171115055632,HAK,KG,EL,23.682497,25.707210376024133,4.648394,8.128394,3.420442705738669,2.7111456706560246
20171115055632,CHS,KG,HH,25.232712,27.142029113125304,5.098394,8.338394,3.020331640904571,5.239425045981643
20171115055632,DKJ,KG,EL,27.593275,29.34942638450013,5.518394,9.008394,3.2035886171644634,5.17947467923121
20171115055632,YOCB,KS,HG,38.445415,39.7246771254796,7.218402,12.128402,3.341031349359381,2.2229964825261943
20171115055632,CSO,KS,HG,40.505726,41.72186270402763,7.562598,12.622598,3.3013256711697387,3.906939937054617
20171115055632,HDB,KG,HH,41.236095,42.431304083018944,7.758394,12.868394,2.953137416275945,6.886272006501786
20171115055632,MKL,KG,HH,42.218777,43.38692321757462,7.818394,13.118394,2.910377455148636,4.696814576986088
20171115055632,YODB,KS,HH,48.365177,49.38816013165641,8.908402,14.668402,3.0478201873435555,2.9470517025518097
20171115055632,USN2,KS,EL,48.636417,49.65381250648184,8.928402,14.948402,2.162078135420746,13.269833470214689
20171115055632,ADO2,KS,EL,49.994514,50.98481613798655,9.088402,15.148402,3.197480051289133,6.8664884500430015
20171115055632,DAG2,KS,HH,54.990646,55.89249669986173,9.938402,16.628403,3.3074342370450687,2.9470517025518097
20171115055632,YEYB,KS,HH,62.834366,63.62513285729893,11.138402,18.788403,3.707545301879167,0.8602220665004984
20171115055632,EUSB,KS,HH,65.98701,66.74043086047119,11.628402,19.538403,3.246348578291771,2.718956956414916
20171115055632,ULJ2,KS,HH,67.00724,67.74931919958192,11.788402,19.868402,3.0081145091539128,4.498432668969446
20171115055632,GUWB,KS,HH,68.754814,69.47823017693412,12.028402,20.368402,3.295217105294409,1.9306977288832496
20171115055632,CGD,KG,EL,71.50837,72.20420279178445,12.548394,21.018394,3.1852629195384754,3.906939937054617
20171115055632,YSB,KG,HH,74.21949,74.8901375580957,13.048394,21.888393,3.0905801484708637,2.9897519100873358
20171115055632,ADOA,KS,HG,78.385445,79.02074367901783,13.748402,23.138403,3.270782841793091,3.23125398006994
20171115055632,MAK,KG,EL,82.75854,83.36051520228796,14.33839,24.15839,2.9042688892733075,5.963623316594643
20171115055632,MIYA,KS,HG,86.91267,87.48606498746447,15.158402,25.498402,3.270782841793091,2.9897519100873358
20171115055632,CIGB,KS,HH,87.51911,88.08856282788456,15.158402,25.638403,2.61105772725748,2.611617806184328
20171115055632,UJN,KS,HG,99.13461,99.63770120801372,17.1986,28.8286,3.2158057489151237,5.761246422833261
20171115055819,PHA2,KS,EL,8.089776,12.862522161814816,3.078402,4.588402,3.240240012416441,6.768419951159239
20171115055819,HAK,KG,EL,24.591398,26.54688055790677,5.438394,8.738394,3.5762111355595767,2.2747549071824453
20171115055819,CHS,KG,HH,26.259226,28.098877949064267,5.918394,9.308394,3.0722544508448757,3.542863626952019
20171115055819,DKJ,KG,EL,30.384258,31.98754680550052,6.428394,10.238394,3.1730457877878155,3.3351499792514456
20171115055819,CSO,KS,HG,39.903946,41.13787671008145,8.182598,13.372598,2.7973689864550373,12.893495674038508
20171115055819,YOCB,KS,HH,40.937252,42.1409374002225,8.128402,13.248402,3.252457144167101,2.626688542751197
20171115055819,HDB,KG,HH,43.287376,44.4274347214084,8.408394,13.838394,3.0142230750292427,5.963623316594643
20171115055819,MKL,KG,HH,44.807693,45.910014105063794,8.678394,14.208394,2.8156946840810253,3.6149374860198096
20171115055819,YODB,KS,HG,45.987236,47.06193660518485,9.158402,14.998402,3.463202666865977,1.4563484775012436
20171115055819,ADO2,KS,EL,49.830395,50.82389438472687,9.708402,15.998402,3.0081145091539128,10.481131341546853
20171115055819,USN2,KS,HG,51.412712,52.37620609767647,9.788402,16.078402,3.240240012416441,3.185104593867208
20171115055819,DAG2,KS,HH,57.813667,58.67214097312465,10.898402,17.808401,3.3471399152347114,2.501309486596897
20171115055819,BBK,KG,EL,60.232147,61.05662583492386,11.168394,18.498394,3.108905846096853,3.383473392156902
20171115055819,YEYB,KS,HH,61.497,62.30474469643439,11.668402,19.368402,3.0661458849695453,2.913331050218789
20171115055819,ULJ2,KS,HH,64.6747,65.44323147086219,12.148402,20.238401,2.953137416275945,4.126452430775697
20171115055819,EUSB,KS,HH,66.70276,67.44818774490427,12.488402,20.518402,3.3074342370450687,1.8279915229597472
20171115055819,GKP1,KG,HH,73.40656,74.08456966784794,13.46839,22.16839,3.264674275917761,2.479813340885765
20171115055819,CGD,KG,EL,74.36548,75.03482121560552,13.468394,22.158394,3.276891407668421,3.068177398926079
20171115055819,YSB,KG,HH,76.91475,77.562095356665,13.898394,23.068394,3.3013256711697387,1.4732051339673375
20171115055819,ADOA,KS,HG,78.28049,78.91663103830805,14.548402,23.968403,3.0478201873435555,3.354395967936802
20171115055819,MAK,KG,EL,85.28744,85.8716890768159,15.15839,25.29839,3.0417116214682256,4.345777348200358
20171115055819,CIGB,KS,HG,89.49648,90.05343104159344,16.088402,26.898401,3.127231543722841,2.619142334725128
20171115055819,MIYA,KS,HG,89.77,90.32525835720678,16.158401,26.718403,3.197480051289133,2.5302611526179923
20171115060054,PHA2,KS,EL,9.387347,13.715767855087362,2.628402,4.278402,3.4448769692399868,2.2229964825261943
20171115060054,HAK,KG,EL,24.592701,26.54808732134966,4.698394,7.878394,3.689219604253177,1.8705529765009865
20171115060054,CHS,KG,HH,24.856956,26.793064131314665,5.118394,8.448394,3.258565710042431,2.888294008982653
20171115060054,DKJ,KG,EL,28.289669,30.005089138600663,5.468394,8.978394,3.264674275917761,3.918196515637418
20171115060054,YOCB,KS,HH,38.85052,40.11686663713486,7.218402,12.098402,3.389899876362021,2.798318387538317
20171115060054,CSO,KS,HG,39.62289,40.8653086295548,7.562598,12.672598,3.102797280221523,6.262552124365527
20171115060054,HDB,KG,HH,42.339108,43.50402309021078,7.648394,12.748394,3.2341314465411117,4.8061713507453785
20171115060054,MKL,KG,HH,43.300076,44.43980806653886,7.718394,13.068394,3.102797280221523,2.9385851238733407
20171115060054,YODB,KS,HH,47.262215,48.30855964142217,8.658402,14.658402,3.3532484811100414,1.3359214547092984
20171115060054,ADO2,KS,EL,49.230526,50.23589043032916,9.058402,15.268402,3.3532484811100414,5.17947467923121
20171115060054,USN2,KS,HG,49.64479,50.64193162414078,8.828402,14.708402,3.295217105294409,3.393221771895328
20171115060054,JEJB,KS,HG,53.02051,53.955302364176966,7.988402,15.738402,3.7686309606324624,0.6286621682969862
20171115060054,DAG2,KS,HH,55.73722,56.627182328919794,9.908402,16.598402,3.2829999735437507,3.325568433844768
20171115060054,BBK,KG,EL,59.33643,60.173182375496864,10.268394,17.388393,3.246348578291771,2.24226642333821
20171115060054,EUSB,KS,HH,65.51288,66.27169258897463,11.608402,19.648401,3.240240012416441,2.626688542751197
20171115060054,ULJ2,KS,HH,65.90082,66.65521582051227,11.678402,19.888403,3.2341314465411117,2.24226642333821
20171115060054,GUWB,KS,HH,68.613716,69.33860425873232,12.058402,19.918402,3.377682744611361,1.3828487364936275
20171115060054,DAU,KS,HG,70.47471,71.18064727306333,12.336597,20.746597,3.1852629195384754,5.17947467923121
20171115060054,GKP1,KG,HH,71.33374,72.03126054585807,12.51839,20.93839,3.133340109598171,5.777845583336964
20171115060054,CGD,KG,EL,72.3647,73.0523774563472,12.518394,20.898394,3.115014411972183,4.563611032953782
20171115060054,YSB,KG,HH,75.26798,75.92936972639554,12.918394,21.778395,3.3074342370450687,1.9643151310592344
20171115060054,ADOA,KS,HG,77.644516,78.28582798635658,13.748402,23.188402,3.371574178736031,2.22940132493432
20171115060054,MAK,KG,EL,83.848854,84.44305967931196,14.21839,24.05839,3.683111038377847,1.1404061704911213
20171115060054,CIGB,KS,HG,87.605156,88.17405144438453,15.218402,25.668402,3.1852629195384754,2.8634721349976986
20171115060054,MIYA,KS,HG,87.77532,88.34312166354843,15.218402,25.398401,3.295217105294409,3.068177398926079
20171115060949,PHA2,KS,EL,11.749996,15.429271219167443,3.428402,5.338402,3.7014367360038367,2.178674848802399
20171115060949,HAK,KG,EL,23.347572,25.39899867216476,5.168394,8.408394,3.832770902323425,1.7507816522657011
20171115060949,CHS,KG,HH,24.82538,26.763772310656343,5.578394,8.808394,3.7197624336298247,2.178674848802399
20171115060949,DKJ,KG,EL,26.201996,28.045402234643504,5.678394,9.028394,3.777793809445457,2.458501932122586
20171115060949,YOCB,KS,HH,37.2177,38.5377381876242,7.488402,12.168402,3.796119507071447,2.3210311350752706
20171115060949,HDB,KG,HH,40.247925,41.471622238390665,7.868394,12.958394,3.695328170128507,2.4094848405521327
20171115060949,CSO,KS,HG,40.87698,42.082389188934826,8.132598,13.392598,3.4265512716139988,4.792363711114198
20171115060949,MKL,KG,HH,40.93769,42.14136356008561,7.998394,13.118394,3.521234042681609,2.0986943234376265
20171115060949,USN2,KS,HG,47.251503,48.29808003308488,9.058402,14.818402,3.796119507071447,1.9306977288832496
20171115060949,YODB,KS,HH,49.573,50.57155834624288,9.518402,15.738402,3.783902375320787,0.8853303912646482
20171115060949,ADO2,KS,EL,50.13602,51.12358132662553,9.658402,15.928402,3.6281339454998793,4.498432668969446
20171115060949,JEJB,KS,HG,50.98291,51.95437544615717,9.738402,16.028402,3.783902375320787,1.2219320716035222
20171115060949,DAG2,KS,HH,53.579453,54.50465789058277,10.138402,16.608402,3.838879468198755,2.0158419396438845
20171115060949,BBK,KG,EL,57.26635,58.13290650358648,10.708394,17.768394,3.713653867754497,2.0216499335136886
20171115060949,YEYB,KS,HH,63.539745,64.32184105499671,11.848402,19.728401,3.7014367360038367,1.1404061704911213
20171115060949,EUSB,KS,HH,65.67114,66.42814890930217,12.098402,20.108402,3.7686309606324624,1.4647525572260824
20171115060949,GUWB,KS,HH,68.02239,68.75351518675232,12.458402,20.728401,3.820553770572765,1.261221416945676
20171115060949,ULJ2,KS,HH,68.18829,68.91765640662929,12.528402,20.948402,3.7503052630064735,1.1306055691092818
20171115060949,DAU,KS,HG,68.87648,69.59863153335316,12.656597,20.876596,3.8755308634507326,2.680124294103586
20171115060949,GKP1,KG,HH,69.74565,70.45889487925223,12.80839,20.98839,3.857205165824743,2.596633538605682
20171115060949,CGD,KG,EL,70.078995,70.78887981390439,12.708394,20.878393,3.820553770572765,2.039174511203148
20171115060949,YSB,KG,HH,72.876274,73.55916889140056,13.208394,22.008394,3.8694222975754022,0.9404689026161016
20171115060949,ADOA,KS,HG,78.475395,79.109971888568,14.308402,23.868402,3.7319795653804846,1.9643151310592344
20171115060949,MAK,KG,EL,81.50226,82.11344657318475,14.50839,24.21839,3.707545301879167,2.465585306999285
20171115060949,MIYA,KS,HG,85.48319,86.06611522772417,15.298402,25.448402,3.808336638822107,1.6292772825963906
20171115060949,CIGB,KS,HG,86.547165,87.12296915951065,15.538402,25.698402,3.683111038377847,2.24226642333821
20171115060949,CHR,KS,HG,97.70945,98.2198379859094,17.2106,28.750599,3.695328170128507,4.61643302206958
20171115061459,PHA2,KS,EL,9.387347,13.715767855087362,2.988402,4.648402,2.995897377403253,2.981162658071857
20171115061459,HAK,KG,EL,24.592701,26.54808732134966,5.018394,8.278394,3.377682744611361,2.1352368904381414
20171115061459,CHS,KG,HH,24.856956,26.793064131314665,5.418394,8.708394,2.7485004594524,5.061623982834208
20171115061459,DKJ,KG,EL,28.289669,30.005089138600663,5.708394,9.228394,2.9042688892733075,3.393221771895328
20171115061459,YOCB,KS,HH,38.85052,40.11686663713486,7.478402,12.368402,2.6171662931328097,6.519946993443362
20171115061459,CSO,KS,HG,39.62289,40.8653086295548,7.862598,13.042598,2.6416005566341294,17.191691815894895
20171115061459,HDB,KG,HH,42.339108,43.50402309021078,7.848394,13.078394,3.246348578291771,2.307714120807724
20171115061459,MKL,KG,HH,43.300076,44.43980806653886,8.028394,13.278394,2.684360517761437,3.906939937054617
20171115061459,YODB,KS,HH,47.262215,48.30855964142217,9.068402,15.048402,3.035603055592896,1.3359214547092984
20171115061459,ADO2,KS,EL,49.230526,50.23589043032916,9.418402,15.568402,2.8859431916473177,7.906043210907698
20171115061459,USN2,KS,HG,49.64479,50.64193162414078,9.128402,15.138402,2.8981603233979776,3.906939937054617
20171115061459,DAG2,KS,HH,55.73722,56.627182328919794,10.168402,16.868402,2.910377455148636,4.102776735493302
20171115061459,YEYB,KS,HH,61.80599,62.60974517752289,11.448402,19.208403,3.0661458849695453,1.7109454044342451
20171115061459,EUSB,KS,HH,65.51288,66.27169258897463,11.998402,19.928402,2.971463113901935,2.129102572837126
20171115061459,ULJ2,KS,HH,65.90082,66.65521582051227,12.048402,20.348402,2.846237513457675,3.393221771895328
20171115061459,GUWB,KS,HH,68.613716,69.33860425873232,12.368402,20.738401,2.8981603233979776,1.8332582868615237
20171115061459,GKP1,KG,HH,71.33374,72.03126054585807,12.81839,21.21839,2.7668261570783894,5.254520747658401
20171115061459,CGD,KG,EL,72.3647,73.0523774563472,12.838394,21.218393,2.7607175912030595,5.149757224277948
20171115061459,YSB,KG,HH,75.26798,75.92936972639554,13.278394,22.148394,2.852346079333005,2.559547922699536
20171115061459,ADOA,KS,HG,77.644516,78.28582798635658,13.958402,23.548403,3.0142230750292427,2.758352270117268
20171115061459,MAK,KG,EL,83.848854,84.44305967931196,14.54839,24.40839,2.7607175912030595,4.1983024199532855
20171115061946,PHA2,KS,EL,5.92825,11.62515144493416,2.718402,3.918402,2.791260420579708,5.565737234316529
20171115061946,HAK,KG,EL,26.155495,28.001962475432915,5.818394,9.298394,3.0600373190942154,2.766299566361352
20171115061946,CHS,KG,HH,26.65903,28.47286303289427,5.898394,9.298394,2.629383424883469,4.86180087941128
20171115061946,DKJ,KG,EL,32.50494,34.00839788267392,6.738394,10.778394,2.6538176883847893,6.6144153359904525
20171115061946,YOCB,KS,HH,42.657238,43.813695967711055,8.388402,13.668402,2.540809219691189,10.481131341546853
20171115061946,YODB,KS,HH,43.711384,44.84066319115549,8.708402,14.208402,2.708794781262755,2.354660850861496
20171115061946,HDB,KG,HH,45.45521,46.54219875750431,8.818394,14.508394,2.7607175912030595,6.8664884500430015
20171115061946,MKL,KG,HH,47.184505,48.232536277439486,9.108394,14.898394,2.3789322239949517,5.134962497508609
20171115061946,ADO2,KS,EL,49.11863,50.126238235012565,9.458402,15.588402,2.403366487496269,24.420530945486497
20171115061946,USN2,KS,HG,53.80328,54.72470123711484,10.208402,16.738401,2.586623463756162,7.6377498627154115
20171115061946,JEJB,KS,HG,55.981194,56.867337114029326,10.608402,17.498402,3.0661458849695453,1.477449696112204
20171115061946,YEYB,KS,HH,59.867535,60.69696618090904,11.328402,18.738401,2.714903347138085,3.103690336378707
20171115061946,DAG2,KS,HH,59.982323,60.81018858408284,11.218402,18.418402,2.7668261570783894,6.120057725843137
20171115061946,BBK,KG,EL,62.361683,63.158368353711616,11.568394,19.148394,2.72406619595108,4.472622721343594
20171115061946,ULJ2,KS,HH,62.41558,63.211586914890994,11.708402,19.378403,2.64770912250946,3.940807062772057
20171115061946,EUSB,KS,HH,66.69332,67.43885450113193,12.298402,20.378403,2.449180731561244,6.408364245451957
20171115061946,GUWB,KS,HH,70.99046,71.69132355745829,12.968402,21.518402,2.4736149950625617,4.563611032953782
20171115061946,DAU,KS,HG,74.20052,74.87134077429965,13.606597,22.336597,2.73628332770174,7.906043210907698
20171115061946,GKP1,KG,HH,75.04724,75.71055681589348,13.70839,22.42839,2.64770912250946,7.659755558454427
20171115061946,CGD,KG,EL,76.651085,77.30063917156208,13.838394,22.838394,2.5163749561898694,8.230986607271278
20171115061946,ADOA,KS,HG,77.57325,78.21514614928701,14.248402,23.598402,2.690469083636767,3.785231638768875
20171115061946,YSB,KG,HH,79.30844,79.9364049702247,14.318394,23.718393,2.7423918935770697,2.9301428688110644
20171115061946,MAK,KG,EL,87.64482,88.21346086280734,15.57839,26.00839,2.540809219691189,7.906043210907698
20171115061946,UJN,KS,HG,94.58161,95.1087864455884,16.9586,28.6386,2.9225945868992955,5.134962497508609
20171115061946,CHYB,KS,HH,98.46573,98.97221701160248,17.528402,29.258402,2.928703152774625,2.766299566361352
20171115062350,PHA2,KS,EL,11.570568,15.293071823641808,3.358402,5.118402,3.2829999735437507,2.2617034047289297
20171115062350,HAK,KG,EL,22.790335,24.88773504777265,5.148394,8.298394,3.371574178736031,2.672424570619108
20171115062350,CHS,KG,HH,25.65085,27.53118451699555,5.698394,9.058394,3.084471582595535,2.830707813881126
20171115062350,DKJ,KG,EL,26.924883,28.721930968778352,5.838394,9.298394,3.0600373190942154,3.906939937054617
20171115062350,YOCB,KS,HH,38.0685,39.36001437690015,7.658402,12.508402,2.989788811527923,4.656450355338962
20171115062350,HDB,KG,HH,40.133884,41.36095597825453,7.918394,13.058394,3.2035886171644634,3.604552139669545
20171115062350,MKL,KG,HH,41.139412,42.33735010176343,8.118394,13.298394,2.8981603233979776,3.393221771895328
20171115062350,CSO,KS,HG,41.399147,42.589780172210325,8.232598,13.572598,2.6721433860107773,14.055783540538236
20171115062350,USN2,KS,HG,47.63294,48.67131413050337,9.218402,15.188402,2.971463113901935,4.792363711114198
20171115062350,YODB,KS,HH,49.468025,50.4686587689012,9.528402,15.678402,3.4784740815543014,0.7033103718359148
20171115062350,ADO2,KS,EL,50.77097,51.74641372006925,9.748402,16.078402,2.8859431916473177,9.102981779915218
20171115062350,JEJB,KS,HH,50.829258,51.80360475180709,9.838402,16.318401,2.995897377403253,4.498432668969446
20171115062350,DAG2,KS,HH,54.256786,55.17063407867228,10.308402,16.928402,3.197480051289133,3.5838708693726087
20171115062350,BBK,KG,EL,57.13694,58.00543002894288,10.688394,17.898394,3.115014411972183,2.626688542751197
20171115062350,YEYB,KS,HH,63.86507,64.64323019403179,11.908402,19.788403,3.053928753218885,2.110805157269443
20171115062350,EUSB,KS,HH,66.47609,67.2240319545457,12.278402,20.428402,2.9164860210239656,3.4029982384240167
20171115062350,GUWB,KS,HH,68.91344,69.63520506140237,12.678402,21.038403,3.151665807224161,1.9306977288832496
20171115062350,GKP1,KG,HH,70.60019,71.30488564147898,13.00839,21.43839,3.102797280221523,4.903945172451095
20171115062350,CGD,KG,EL,70.659424,71.363535336491,12.948394,21.258394,3.2280228806657814,3.1486601010335384
20171115062350,YSB,KG,HH,73.17321,73.85335931956158,13.348394,22.118395,3.2280228806657814,1.48597554361875
20171115062350,ADOA,KS,HG,79.13471,79.76404376673527,14.408402,24.088402,3.053928753218885,3.112632612106259
20171115062350,MAK,KG,EL,81.66916,82.27910744070827,14.65839,24.47839,2.928703152774625,4.345777348200358
20171115062350,MIYA,KS,HG,86.05601,86.63507607828872,15.518402,25.798403,3.121122977847511,3.442386594402016
20171115062350,CIGB,KS,HG,87.44709,88.0170073083285,15.748402,26.088402,3.151665807224161,2.4233891381901094
20171115062350,CHR,KS,HG,98.42077,98.92748717590136,17.4406,29.1006,3.102797280221523,7.210673704036535
20171115063619,PHA2,KS,EL,11.994163,15.616015352961655,3.308402,5.188402,2.714903347138085,9.586814020972408
20171115063619,HAK,KG,EL,23.924984,25.93077049299822,4.968394,8.128394,2.9470288504006152,3.873363863953073
20171115063619,CHS,KG,HH,24.006586,26.00607957705618,5.388394,8.618394,2.846237513457675,2.9470517025518097
20171115063619,DKJ,KG,EL,25.491627,27.382896739134285,5.448394,8.708394,2.702686215387425,5.269659942696952
20171115063619,YOCB,KS,HH,36.370667,37.720357659205305,7.258402,11.928402,2.455289297436572,9.102981779915218
20171115063619,CSO,KS,HG,40.36888,41.58901984184605,8.152598,13.252598,2.534700653815859,24.420530945486497
20171115063619,HDB,KG,HH,40.38165,41.60141316541003,7.608394,12.808394,2.49804925856388,12.102696217067011
20171115063619,MKL,KG,HH,40.75527,41.96417373965723,7.768394,12.838394,2.3789322239949517,6.389953669201315
20171115063619,USN2,KS,HG,46.884933,47.93951383403706,8.848402,14.628402,2.659926254260119,7.572111370224235
20171115063619,ADO2,KS,EL,49.510227,50.510024725090304,9.488402,15.738402,2.64770912250946,15.322846180207716
20171115063619,YODB,KS,HH,49.693825,50.69000118444751,9.408402,15.678402,2.7668261570783894,2.559547922699536
20171115063619,DAG2,KS,HH,52.90989,53.84660042564197,9.918402,16.348402,2.721011913013415,7.066908816721497
20171115063619,BBK,KG,EL,57.409485,58.27391313673142,10.388394,17.828394,2.6538176883847893,4.61643302206958
20171115063619,YEYB,KS,HH,63.225983,64.01191204833135,11.698402,19.628403,2.592732029631492,4.174214482320264
20171115063619,EUSB,KS,HH,64.86992,65.63616661669107,11.968402,19.908401,3.0722544508448757,1.5649565736600883
20171115063619,ULJ2,KS,HH,68.274826,69.00327435804107,12.388402,20.918402,2.3972579216209398,9.102981779915218
20171115063619,GKP1,KG,HH,68.89364,69.61561204960424,12.58839,20.79839,2.504157824439209,11.96421516799872
20171115063619,CGD,KG,EL,69.50636,70.2220370373654,12.498394,20.698395,2.629383424883469,6.1908949685985295
20171115063619,YSB,KG,HH,72.589836,73.27540042890492,13.008394,21.658394,2.59884059550682,4.320843266931479
20171115063619,ADOA,KS,HG,77.82187,78.46173129966992,14.218402,23.738401,2.846237513457675,4.3084299253382055
20171115063619,MAK,KG,EL,81.34534,81.95769541453895,14.30839,23.93839,2.62327485900814,5.662648120061496
20171115063619,MIYA,KS,HG,84.917015,85.50379786514675,15.278402,25.178402,2.971463113901935,2.822575479317321
20171115063619,CHR,KS,HG,97.002426,97.5165149012905,17.0306,28.500599,2.7668261570783894,10.301756656702828
20171115065500,PHA2,KS,EL,8.089776,12.862522161814816,2.668402,4.168402,2.629383424883469,6.408364245451957
20171115065500,HAK,KG,EL,24.591398,26.54688055790677,5.018394,8.278394,2.8981603233979776,2.559547922699536
20171115065500,CHS,KG,HH,26.259226,28.098877949064267,5.528394,8.948394,2.5224835220651998,5.224372712714692
20171115065500,DKJ,KG,EL,30.384258,31.98754680550052,6.028394,9.838394,2.559134917317179,5.209363623264528
20171115065500,YOCB,KS,HH,40.937252,42.1409374002225,7.738402,12.928402,2.49804925856388,8.718494194863663
20171115065500,HDB,KG,HH,43.287376,44.4274347214084,8.098394,13.438394,2.455289297436572,10.481131341546853
20171115065500,MKL,KG,HH,44.807693,45.910014105063794,8.298394,13.778394,2.3911493557456094,5.047082453870062
20171115065500,YODB,KS,HG,45.987236,47.06193660518485,8.818402,14.608402,2.546917785566519,2.9470517025518097
20171115065500,ADO2,KS,EL,49.830395,50.82389438472687,9.328402,15.608402,2.60494916138215,10.36120450561147
20171115065500,USN2,KS,HG,51.412712,52.37620609767647,9.458402,15.728402,2.3789322239949517,12.709348307401736
20171115065500,DAG2,KS,HH,57.813667,58.67214097312465,10.488402,17.438402,2.6354919907587995,5.224372712714692
20171115065500,BBK,KG,EL,60.232147,61.05662583492386,10.838394,18.238394,2.684360517761437,3.103690336378707
20171115065500,YEYB,KS,HH,61.497,62.30474469643439,11.388402,18.978401,2.546917785566519,3.0858827818539103
20171115065500,EUSB,KS,HH,66.70276,67.44818774490427,12.088402,20.198402,2.714903347138085,3.393221771895328
20171115065500,GUWB,KS,HH,70.28053,70.98840254464497,12.568402,21.058401,2.540809219691189,3.573574774240397
20171115065500,GKP1,KG,HH,73.40656,74.08456966784794,13.06839,21.86839,2.5102663903145395,8.520118746380842
20171115065500,CGD,KG,EL,74.36548,75.03482121560552,13.098394,21.748394,3.389899876362021,0.9679194872465704
20171115071100,PHA2,KS,EL,7.0469613,12.233546651309398,3.098402,4.368402,3.191371485413804,5.17947467923121
20171115071100,CHS,KG,HH,25.116163,27.033713333368368,6.128394,9.478394,3.221914314790453,4.563611032953782
20171115071100,HAK,KG,EL,26.00038,27.857130817579183,6.078394,9.568394,3.371574178736031,2.6418462472886963
20171115071100,DKJ,KG,EL,30.421417,32.02284538679788,6.918394,10.818394,3.2829999735437507,3.7635137122069726
20171115071100,CSO,KS,HG,38.475918,39.75419791413305,8.182598,13.142598,2.9225945868992955,12.527830968609743
20171115071100,YOCB,KS,HH,40.55752,41.772150724918646,8.568402,13.758402,3.3288142176087234,3.393221771895328
20171115071100,HDB,KG,HH,44.461246,45.5719479448387,9.028394,14.678394,2.9164860210239656,9.102981779915218
20171115071100,YODB,KS,HH,44.96036,46.05902847951063,9.098402,14.638402,3.2341314465411117,1.9699746671643177
20171115071100,MKL,KG,HH,45.66557,46.74766539612551,9.288394,15.088394,2.785151854704377,4.751178344334573
